Score,"Organism Id","Organism Name",Name,Track,"Protein Id","Transcript Id",Location,Scaffold,Start,End,Strand,Annotations,"User Annotations"
0.071126,Anokam1,"Anomoporia kamtschatica OMC1758 v1.0","e_gw1.9.894.1","Genewise1Plus",1368186,1368586,"scaffold_9:790,064-791,512 (+)","scaffold_9",790064,791512,"(+)","TCDB:1.C.97.1.2 IPRF:ipr020864 PFD:pf01823",""
0.071124,Polsqu1,"Polyporus squamosus CCBS 676 v1.0","fgenesh1_pm.400_#_2","fgenesh1_pm",712664,713023,"scaffold_400:18,524-20,545 (+)","scaffold_400",18524,20545,"(+)","TCDB:1.C.97.1.2",""
0.071124,Polsqu1,"Polyporus squamosus CCBS 676 v1.0","gm1.11947_g","Genemark1",745785,746144,"scaffold_204:55,222-57,307 (+)","scaffold_204",55222,57307,"(+)","TCDB:1.C.97.1.2",""
0.071122,ClaPMI390,"Sistotrema sp. PMI_390 v1.0","fgenesh1_pg.3_#_119","fgenesh1_pg",2093200,2093287,"scaffold_3:398,495-400,590 (+)","scaffold_3",398495,400590,"(+)","TCDB:1.C.97.1.2",""
0.071121,Lenti6_1,"Lentinus tigrinus ALCF2SS1-6 v1.0","fgenesh1_pg.62_#_30","fgenesh1_pg",567556,567848,"scaffold_62:120,464-122,529 (+)","scaffold_62",120464,122529,"(+)","TCDB:1.C.97.1.2",""
0.071120,Piscro1,"Pisolithus croceorrhizus subspA 74A v1.0","MIX42811_193_34","null",1776811,1777445,"scaffold_305:24,055-26,009 (-)","scaffold_305",24055,26009,"(-)","TCDB:1.C.97.1.2",""
0.071115,Botbo1,"Botryobasidium botryosum v1.0","gm1.688_g","Genemark1",169153,169316,"scaffold_2:97,864-100,773 (+)","scaffold_2",97864,100773,"(+)","TCDB:1.C.97.1.2 KOG:KOG1922 IPRF:ipr015425",""
0.071114,Pismi2,"Pisolithus microcarpus 441 v2.0","Pismi1.gm1.2988_g","Pismi1_GeneCatalog",8464,8593,"scaffold_13:353,132-354,909 (+)","scaffold_13",353132,354909,"(+)","TCDB:1.C.97.1.2",""
0.071113,Pisti2,"Pisolithus tinctorius Marx 270 v2.0","fgenesh1_kg.14_#_4134_#_transcript/21629","fgenesh1_kg",4171785,4172413,"scaffold_14:1,221,136-1,223,064 (+)","scaffold_14",1221136,1223064,"(+)","TCDB:1.C.97.1.2",""
0.071112,Tulcal1,"Tulasnella calospora UAMH 9824 v1.0","gm1.16641_g","Genemark1",1109403,1109517,"scaffold_97:2,055-3,815 (-)","scaffold_97",2055,3815,"(-)","TCDB:1.C.97.1.2 IPRF:ipr020864 PFD:pf01823",""
0.071102,Tulsp425_1,"Tulasnella sp. 425 v1.0","CE1563289_232","null",1563290,1563576,"scaffold_7:1,839,270-1,841,198 (+)","scaffold_7",1839270,1841198,"(+)","TCDB:1.C.97.1.2 IPRF:ipr020864 PFD:pf01823",""
0.071101,Cersp395_1,"Ceratobasidium sp. 395 v1.0","CE266973_2229","null",266974,267412,"scaffold_15:360,346-364,316 (-)","scaffold_15",360346,364316,"(-)","TCDB:1.C.97.2.1 IPRF:ipr020864 PFD:pf01823",""
0.071095,FlaPMI526_1,"Flagelloscypha sp. PMI_526 v1.0","gm1.4820_g","Genemark1",1706530,1706850,"scaffold_4:2,921,133-2,923,159 (-)","scaffold_4",2921133,2923159,"(-)","TCDB:1.C.97.1.2 IPRF:ipr020864",""
0.071095,FlaPMI526_1,"Flagelloscypha sp. PMI_526 v1.0","gm1.4824_g","Genemark1",1706534,1706854,"scaffold_4:2,931,341-2,933,327 (-)","scaffold_4",2931341,2933327,"(-)","TCDB:1.C.97.1.2",""
0.071086,Pismar1,"Pisolithus marmoratus ssp. 2 16A v1.0","fgenesh1_kg.73_#_69_#_TRINITY_DN17921_c1_g1_i1","fgenesh1_kg",2692866,2694182,"scaffold_73:29,366-30,818 (+)","scaffold_73",29366,30818,"(+)","TCDB:1.C.97.1.2",""
0.071070,Cersp5352_1,"Ceratobasidium sp 535-2 v1.0","MIX64581_5_12","null",2256743,2257331,"scaffold_395:69,405-73,955 (+)","scaffold_395",69405,73955,"(+)","TCDB:1.C.97.2.1 IPRF:ipr020864 PFD:pf01823",""
0.071070,Cersp423_1,"Ceratobasidium sp. 423 v1.0","estExt_Genemark1.C_1260068","estExt_Genemark1",1981095,1981587,"scaffold_126:205,739-207,227 (+)","scaffold_126",205739,207227,"(+)","TCDB:1.C.97.1.2 IPRF:ipr020864 PFD:pf01823",""
0.071070,Cersp423_1,"Ceratobasidium sp. 423 v1.0","estExt_Genemark1.C_2700004","estExt_Genemark1",1984371,1984863,"scaffold_270:11,085-15,762 (-)","scaffold_270",11085,15762,"(-)","TCDB:1.C.97.2.1 IPRF:ipr020864 PFD:pf01823",""
0.071066,Rorror1,"Roridomyces roridus 9284 v1.0","e_gw1.23.453.1","Genewise1Plus",757556,758512,"scaffold_23:781,097-783,708 (+)","scaffold_23",781097,783708,"(+)","TCDB:1.C.97.2.1 IPRF:ipr020864 PFD:pf01823",""
0.071058,Mycpur1,"Mycena pura 9144 v1.0","fgenesh1_kg.5_#_2239_#_TRINITY_DN12089_c1_g1_i7","fgenesh1_kg",426267,427141,"scaffold_5:1,591,009-1,592,226 (-)","scaffold_5",1591009,1592226,"(-)","TCDB:1.C.97.2.1 IPRF:ipr020864 PFD:pf01823",""
0.071031,Myclat1,"Mycena latifolia 10383 v1.0","MIX25141_30_44","null",1450963,1456125,"scaffold_17:970,988-975,218 (-)","scaffold_17",970988,975218,"(-)","TCDB:1.C.97.2.1 IPRF:ipr020864 PFD:pf01823",""
0.067119,Parsph2,"Paragyrodon sphaerosporus FC442 v2.0","estExt_Genemark4.C_100035","estExt_Genemark4",1787663,1787905,"scaffold_10:95,640-96,398 (+)","scaffold_10",95640,96398,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067104,RusKIS4_1_1,"Russula sp. KIS4 v1.1","estExt_Genewise1.C_2620008","estExt_Genewise1",1467889,1468215,"scaffold_262:26,858-27,696 (+)","scaffold_262",26858,27696,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067104,RusKIS4_1_1,"Russula sp. KIS4 v1.1","estExt_Genewise1.C_5830001","estExt_Genewise1",1476113,1476439,"scaffold_583:4,136-4,974 (+)","scaffold_583",4136,4974,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067104,RusKIS4_1_1,"Russula sp. KIS4 v1.1","fgenesh1_pg.262_#_23","fgenesh1_pg",1529784,1530110,"scaffold_262:96,359-96,825 (+)","scaffold_262",96359,96825,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067104,RusKIS4_1_1,"Russula sp. KIS4 v1.1","fgenesh1_kg.262_#_67_#_TRINITY_DN10422_c0_g2_i1","fgenesh1_kg",1635624,1635950,"scaffold_262:53,831-54,535 (+)","scaffold_262",53831,54535,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067103,Serbor1,"Serpulomyces borealis OMC1750 v1.0","CE689601_2377","null",689602,689856,"scaffold_265:10,501-11,384 (-)","scaffold_265",10501,11384,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067103,Serbor1,"Serpulomyces borealis OMC1750 v1.0","MIX32394_3851_62","null",1932695,1932949,"scaffold_265:794-1,593 (+)","scaffold_265",794,1593,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067102,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","CE219605_29787","null",219606,219714,"scaffold_151:81,197-82,228 (+)","scaffold_151",81197,82228,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067100,Obbri1,"Obba rivulosa 3A-2 v1.0","CE189929_463","null",189930,190106,"scaffold_177:1,902-2,728 (-)","scaffold_177",1902,2728,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067100,Obbri1,"Obba rivulosa 3A-2 v1.0","MIX22168_362_79","null",862642,862818,"scaffold_300:8,297-9,174 (+)","scaffold_300",8297,9174,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067100,Rusrug1,"Russula rugulosa BPL654 v1.0","fgenesh1_kg.147_#_108_#_TRINITY_DN26466_c1_g1_i2","fgenesh1_kg",1001040,1001212,"scaffold_147:20,528-21,728 (+)","scaffold_147",20528,21728,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067099,Chapip1,"Chalciporus piperatus 201810 CP v1.0","gm1.8701_g","Genemark1",2937556,2937906,"scaffold_10:343,293-343,746 (+)","scaffold_10",343293,343746,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067099,Hetan2,"Heterobasidion annosum v2.0","Hetan1.estExt_Genewise1.C_110411","Hetan1_FrozenGeneCatalog20100601",38497,38497,"scaffold_04:1,411,733-1,414,053 (-)","scaffold_04",1411733,1414053,"(-)","GO:0004553 GO:0005975 TCDB:1.C.97.1.2 IPRF:ipr001547","Defline:similar to precursor of pleurotolysin B:Ursula Kües:2010-01-03 Description:similar to precursor of pleurotolysin B:Ursula Kües:2010-01-03"
0.067099,Clibor1,"Climacocystis borealis CliBor001 v1.0","e_gw1.339.14.1","Genewise1Plus",1154422,1154862,"scaffold_339:15,868-16,337 (+)","scaffold_339",15868,16337,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067099,Clibor1,"Climacocystis borealis CliBor001 v1.0","fgenesh1_kg.9_#_384_#_TRINITY_DN5174_c2_g3_i1","fgenesh1_kg",1192231,1192671,"scaffold_9:196,116-197,104 (+)","scaffold_9",196116,197104,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067099,Clibor1,"Climacocystis borealis CliBor001 v1.0","fgenesh1_kg.51_#_227_#_TRINITY_DN4499_c1_g1_i3","fgenesh1_kg",1227935,1228375,"scaffold_51:151,722-152,440 (-)","scaffold_51",151722,152440,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067099,Clibor1,"Climacocystis borealis CliBor001 v1.0","fgenesh1_kg.51_#_206_#_TRINITY_DN4499_c1_g1_i3","fgenesh1_kg",1227914,1228354,"scaffold_51:141,866-142,696 (-)","scaffold_51",141866,142696,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067099,Clibor1,"Climacocystis borealis CliBor001 v1.0","estExt_Genemark1.C_170196","estExt_Genemark1",1428831,1429271,"scaffold_17:580,910-581,792 (-)","scaffold_17",580910,581792,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067092,Hygaur1,"Hygrophoropsis aurantiaca ATCC 28755 v1.0","fgenesh1_kg.767_#_2_#_Locus18623v2rpkm0.18","fgenesh1_kg",1165900,1166104,"scaffold_767:3,024-3,880 (+)","scaffold_767",3024,3880,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067092,Hygaur1,"Hygrophoropsis aurantiaca ATCC 28755 v1.0","fgenesh1_kg.925_#_7_#_Locus3959v1rpkm59.13","fgenesh1_kg",1166697,1166901,"scaffold_925:1,332-2,140 (-)","scaffold_925",1332,2140,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067092,Hygaur1,"Hygrophoropsis aurantiaca ATCC 28755 v1.0","fgenesh1_kg.1235_#_6_#_Locus1035v2rpkm174.43","fgenesh1_kg",1167771,1167975,"scaffold_1235:2,617-3,332 (-)","scaffold_1235",2617,3332,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067092,Hygaur1,"Hygrophoropsis aurantiaca ATCC 28755 v1.0","fgenesh1_kg.1583_#_4_#_Locus1035v2rpkm174.43","fgenesh1_kg",1168496,1168700,"scaffold_1583:2,367-3,049 (+)","scaffold_1583",2367,3049,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067092,Hygaur1,"Hygrophoropsis aurantiaca ATCC 28755 v1.0","fgenesh1_kg.2269_#_1_#_Locus745v1rpkm305.97","fgenesh1_kg",1168971,1169175,"scaffold_2269:361-1,072 (-)","scaffold_2269",361,1072,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067089,Mutel1,"Mutinus elegans ME.BST v1.0","estExt_fgenesh1_pg.C_270012","estExt_fgenesh1_pg",1092781,1092871,"scaffold_27:39,314-39,927 (+)","scaffold_27",39314,39927,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067087,Lepnud1,"Lepista nuda CBS 247.69 v1.0","e_gw1.121.12.1","Genewise1Plus",1174238,1174460,"scaffold_121:53,357-53,843 (-)","scaffold_121",53357,53843,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067086,Lyoat1,"Lyophyllum atratum CBS 144462 v1.0","fgenesh1_pg.28_#_36","fgenesh1_pg",1456029,1457473,"scaffold_28:148,184-148,644 (-)","scaffold_28",148184,148644,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067084,Polsqu1,"Polyporus squamosus CCBS 676 v1.0","e_gw1.36.43.1","Genewise1Plus",573877,574236,"scaffold_36:223,310-223,815 (+)","scaffold_36",223310,223815,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067084,Polsqu1,"Polyporus squamosus CCBS 676 v1.0","fgenesh1_pm.36_#_52","fgenesh1_pm",707804,708163,"scaffold_36:162,169-162,985 (-)","scaffold_36",162169,162985,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067080,Diocr1,"Dioszegia cryoxerica ANT03-071 v1.0","gm1.2006_g","Genemark1",377693,377807,"scaffold_15:18,787-19,186 (+)","scaffold_15",18787,19186,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067080,Diocr1,"Dioszegia cryoxerica ANT03-071 v1.0","estExt_Genemark1.C_150010","estExt_Genemark1",413499,413613,"scaffold_15:19,755-20,324 (+)","scaffold_15",19755,20324,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067080,Diocr1,"Dioszegia cryoxerica ANT03-071 v1.0","estExt_Genemark1.C_150008","estExt_Genemark1",413497,413611,"scaffold_15:17,413-18,044 (+)","scaffold_15",17413,18044,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067080,Pleery1,"Pleurotus eryngii ATCC 90797 v1.0","fgenesh1_kg.22_#_149_#_Locus743v1rpkm237.93","fgenesh1_kg",1444518,1444700,"scaffold_22:259,291-260,089 (+)","scaffold_22",259291,260089,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067079,Amarub1,"Amanita rubescens Přilba v1.0","estExt_fgenesh1_pg.C_830016","estExt_fgenesh1_pg",1161814,1162310,"scaffold_83:60,195-60,772 (+)","scaffold_83",60195,60772,"(+)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067076,Elmca1,"Aporpium caryae L-13461","CE251764_1804","null",251765,251878,"scaffold_24:53,485-54,357 (+)","scaffold_24",53485,54357,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067072,Entgas1,"Entoloma gasteromycetoides TAS9 v1.0","fgenesh1_kg.3_#_608_#_TRINITY_DN24431_c0_g1_i1","fgenesh1_kg",2067014,2068034,"scaffold_3:515,919-516,780 (+)","scaffold_3",515919,516780,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067070,Polar1,"Polyporus arcularius v1.0","estExt_Genewise1Plus.C_1480055","estExt_Genewise1Plus",547014,547296,"scaffold_148:65,115-65,574 (+)","scaffold_148",65115,65574,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067070,Polar1,"Polyporus arcularius v1.0","fgenesh1_kg.218_#_2_#_Locus9925v2rpkm1.71","fgenesh1_kg",586868,587150,"scaffold_218:1,372-2,446 (+)","scaffold_218",1372,2446,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067070,Polar1,"Polyporus arcularius v1.0","fgenesh1_kg.809_#_2_#_Locus9925v2rpkm1.71","fgenesh1_kg",591849,592131,"scaffold_809:1,388-2,472 (+)","scaffold_809",1388,2472,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067070,Polar1,"Polyporus arcularius v1.0","gm1.5533_g","Genemark1",598570,598852,"scaffold_148:642-1,173 (-)","scaffold_148",642,1173,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067070,Polar1,"Polyporus arcularius v1.0","gm1.13916_g","Genemark1",606953,607235,"scaffold_1548:621-1,136 (-)","scaffold_1548",621,1136,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067065,Polbr1,"Polyporus brumalis CIRM-BRFM 1820 v1.0","fgenesh1_kg.24_#_22_#_Locus3445v1rpkm46.49","fgenesh1_kg",1403104,1403364,"scaffold_24:63,865-64,693 (-)","scaffold_24",63865,64693,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067065,Polbr1,"Polyporus brumalis CIRM-BRFM 1820 v1.0","fgenesh1_kg.24_#_25_#_Locus12018v2rpkm2.00","fgenesh1_kg",1403107,1403367,"scaffold_24:71,525-72,282 (-)","scaffold_24",71525,72282,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067065,Polbr1,"Polyporus brumalis CIRM-BRFM 1820 v1.0","CE493720_475","null",493721,493981,"scaffold_24:139,123-140,378 (+)","scaffold_24",139123,140378,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067064,Oudmuc1,"Oudemansiella mucida CBS 558.79 v1.0","gm1.2231_g","Genemark1",1429373,1429823,"scaffold_5:372,455-372,938 (-)","scaffold_5",372455,372938,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067061,Clawha1,"Clavogaster sp. whakapapa MYCOTA032 v1.0","estExt_Genemark4.C_1320031","estExt_Genemark4",1918704,1920356,"scaffold_132:139,667-140,392 (-)","scaffold_132",139667,140392,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067056,FlaPMI526_1,"Flagelloscypha sp. PMI_526 v1.0","CE860283_46","null",860284,860604,"scaffold_4:2,916,704-2,917,687 (+)","scaffold_4",2916704,2917687,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067056,FlaPMI526_1,"Flagelloscypha sp. PMI_526 v1.0","gm1.4825_g","Genemark1",1706535,1706855,"scaffold_4:2,934,378-2,934,860 (+)","scaffold_4",2934378,2934860,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067056,FlaPMI526_1,"Flagelloscypha sp. PMI_526 v1.0","MIX51924_1_36","null",1780046,1780366,"scaffold_4:2,924,517-2,924,999 (+)","scaffold_4",2924517,2924999,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.067051,Tulhel1,"Tulasnella helicospora OP6.3d v1.0","estExt_Genemark4.C_2_t10210","estExt_Genemark4",2149446,2149704,"scaffold_2:690,268-690,767 (-)","scaffold_2",690268,690767,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067051,Tulhel1,"Tulasnella helicospora OP6.3d v1.0","e_gw1.6.211.1","Genewise1Plus",1793226,1793484,"scaffold_6:463,446-463,850 (-)","scaffold_6",463446,463850,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067051,Tulhel1,"Tulasnella helicospora OP6.3d v1.0","fgenesh1_kg.2_#_1201_#_TRINITY_DN1715_c0_g2_i10","fgenesh1_kg",1932151,1932409,"scaffold_2:699,231-699,951 (-)","scaffold_2",699231,699951,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.067051,Tulhel1,"Tulasnella helicospora OP6.3d v1.0","fgenesh1_kg.2_#_1215_#_TRINITY_DN1715_c0_g2_i10","fgenesh1_kg",1932165,1932423,"scaffold_2:703,038-703,635 (-)","scaffold_2",703038,703635,"(-)","GO:0019836 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355",""
0.065663,PleosPC9_1,"Pleurotus ostreatus PC9 v1.0","estExt_Genewise1.C_60521","estExt_Genewise1",72745,72745,"scaffold_6:780,577-781,292 (-)","scaffold_6",780577,781292,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355","Description:pleurotolysin; putative aegerolysin:Ursula Kües:2011-07-08 Name:plyA (priA):Ursula Kües:2011-07-08 Defline:pleurotolysin; putative aegerolysin:Ursula Kües:2011-07-08 Disposition:Catalog:Ursula Kües:2011-07-08"
0.065662,PleosPC15_2,"Pleurotus ostreatus PC15 v2.0","estExt_fgenesh1_kg.C_070197","estExt_fgenesh1_kg",1090164,1090164,"scaffold_07:1,944,104-1,945,365 (+)","scaffold_07",1944104,1945365,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355","Description:aegerolysin superfamily; ostreolysin-like; pleurotolysin A-like (alleles of the same gene?):Ursula Kües:2010-01-03 Defline:aegerolysin superfamily; ostreolysin-like; pleurotolysin A-like (alleles of the same gene?):Ursula Kües:2010-01-03 Name:plyA (priA):Ursula Kües:2010-01-03 Disposition:Catalog:Ursula Kües:2011-07-08"
0.065653,Hetan2,"Heterobasidion annosum v2.0","Hetan1.estExt_fgenesh3_kg.C_110095","Hetan1_FrozenGeneCatalog20100601",148469,148469,"scaffold_04:1,415,510-1,416,148 (+)","scaffold_04",1415510,1416148,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 IPRF:ipr010916 PFD:pf06355","Name:pria1:Igor Yakovlev:2009-10-30 Description:similar to pleurotolysin A [Pleurotus ostreatus], contain aegerolysin conserved domain:Igor Yakovlev:2009-10-30 Defline:pria1 - pleurotolysin A 1 putative:Igor Yakovlev:2009-10-30 Description:putative aegerolysin:Ursula Kües:2011-07-08 Defline:putative aegerolysin:Ursula Kües:2011-07-08 EST evidence:Yes:Igor Yakovlev:2009-10-30"
0.058792,Punst1,"Punctularia strigosozonata v1.0","estExt_Genewise1Plus.C_5_t30163","estExt_Genewise1Plus",101965,102071,"scaffold_5:1,847,236-1,847,958 (-)","scaffold_5",1847236,1847958,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.6.1 IPRF:ipr009413 PFD:pf06355","Description:putative aegerolysin:Ursula Kües:2011-07-08 Disposition:Catalog:Ursula Kües:2011-07-08 Defline:Aegerolysin:Ursula Kües:2011-08-02"
0.058789,Trace1,"Trametopsis cervina CIRM-BRFM 1824 v1.0","CE560778_203","null",560779,560908,"scaffold_20:468,829-469,928 (+)","scaffold_20",468829,469928,"(+)","GO:0005509 GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr002048 IPRF:ipr009413 PFD:pf06355",""
0.058219,Fibra1,"Fibroporia radiculosa TFFH 294","FIBRA_06718m.01","ExternalModels",8583,8583,"scaffold_8592:89,598-90,154 (+)","scaffold_8592",89598,90154,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058219,Fibra1,"Fibroporia radiculosa TFFH 294","FIBRA_06728m.01","ExternalModels",8593,8593,"scaffold_8592:118,053-118,634 (-)","scaffold_8592",118053,118634,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058217,PhlFC14_2,"Phlebopus sp. FC_14 v2.0","CE483766_4870","null",483767,483975,"scaffold_2:442,074-442,911 (-)","scaffold_2",442074,442911,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058217,PhlFC14_2,"Phlebopus sp. FC_14 v2.0","estExt_Genewise1Plus.C_2_t10161","estExt_Genewise1Plus",1947475,1947683,"scaffold_2:440,557-441,064 (-)","scaffold_2",440557,441064,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058203,Russem1,"Russula seminuda PSC4341-TAS1 v1.0","fgenesh1_kg.289_#_61_#_TRINITY_DN4358_c0_g3_i1","fgenesh1_kg",984098,984334,"scaffold_289:17,608-18,382 (-)","scaffold_289",17608,18382,"(-)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058199,Volvo1,"Volvariella volvacea V23","PriA ","ExternalModels",116806,116978,"VVO_00010:460,297-461,528 (-)","VVO_00010",460297,461528,"(-)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058199,Volvo1,"Volvariella volvacea V23","Aegerolysin Aa-Pri1 ","ExternalModels",121057,121229,"VVO_00033:249,491-250,526 (+)","VVO_00033",249491,250526,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058199,Volvo1,"Volvariella volvacea V23","Aegerolysin Aa-Pri1 ","ExternalModels",121539,121711,"VVO_00040:23,144-23,685 (+)","VVO_00040",23144,23685,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058198,Parsph2,"Paragyrodon sphaerosporus FC442 v2.0","CE111315_235","null",111316,111316,"scaffold_10:97,972-98,914 (+)","scaffold_10",97972,98914,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058192,Gyrli1,"Gyrodon lividus BX v1.0","estExt_Genemark1.C_2_t10250","estExt_Genemark1",877364,877479,"scaffold_2:888,299-889,381 (+)","scaffold_2",888299,889381,"(+)","GO:0019836 GO:0030582 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
0.058190,Tragib1,"Trametes gibbosa CIRM-BRFM 1770 v1.0","e_gw1.22.291.1","Genewise1Plus",1322232,1322444,"scaffold_22:31,900-32,139 (+)","scaffold_22",31900,32139,"(+)","GO:0019836 TCDB:1.C.97.1.1 IPRF:ipr009413 PFD:pf06355",""
