Score,"Organism Id","Organism Name",Name,Track,"Protein Id","Transcript Id",Location,Scaffold,Start,End,Strand,Annotations,"User Annotations"
0.054397,Butyri1,"Butyriboletus roseoflavus v1.0","evm.model.06599","ExternalModels",7494,7494,"Contig_5:325,715-327,281 (+)","Contig_5",325715,327281,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054397,Butyri1,"Butyriboletus roseoflavus v1.0","evm.model.06601","ExternalModels",7496,7496,"Contig_5:330,214-331,216 (+)","Contig_5",330214,331216,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054397,Butyri1,"Butyriboletus roseoflavus v1.0","evm.model.06604","ExternalModels",7499,7499,"Contig_5:333,942-335,573 (+)","Contig_5",333942,335573,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054396,PleosPC9_1,"Pleurotus ostreatus PC9 v1.0","fgenesh1_pm.11_#_136","fgenesh1_pm",99623,99623,"scaffold_11:493,277-495,069 (+)","scaffold_11",493277,495069,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054396,PleosPC9_1,"Pleurotus ostreatus PC9 v1.0","fgenesh1_pm.11_#_135","fgenesh1_pm",99622,99622,"scaffold_11:490,939-492,548 (+)","scaffold_11",490939,492548,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054395,Bolcoc1,"Boletus coccyginus 2016PMI039 v1.0","gm1.10074_g","Genemark1",2175661,2175893,"scaffold_50:240,493-242,351 (-)","scaffold_50",240493,242351,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054395,Bolcoc1,"Boletus coccyginus 2016PMI039 v1.0","gm1.10073_g","Genemark1",2175660,2175892,"scaffold_50:236,683-238,489 (+)","scaffold_50",236683,238489,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054395,Bolcoc1,"Boletus coccyginus 2016PMI039 v1.0","gm1.10075_g","Genemark1",2175662,2175894,"scaffold_50:243,148-244,707 (+)","scaffold_50",243148,244707,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054395,Bolcoc1,"Boletus coccyginus 2016PMI039 v1.0","gw1.50.116.1","Genewise1",2002971,2003203,"scaffold_50:246,593-248,366 (+)","scaffold_50",246593,248366,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054393,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","estExt_Genemark1.C_3_t10065","estExt_Genemark1",1073143,1073143,"scaffold_3:231,045-232,833 (-)","scaffold_3",231045,232833,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054393,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","fgenesh1_pm.3_#_39","fgenesh1_pm",1044142,1044142,"scaffold_3:234,282-235,975 (+)","scaffold_3",234282,235975,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054387,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig27.3","ExternalModels",7517,7517,"Contig_27:10,256-11,551 (-)","Contig_27",10256,11551,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054387,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig27.4","ExternalModels",7518,7518,"Contig_27:13,304-14,864 (-)","Contig_27",13304,14864,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054387,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig27.5","ExternalModels",7519,7519,"Contig_27:15,616-17,447 (+)","Contig_27",15616,17447,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054387,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig27.6","ExternalModels",7520,7520,"Contig_27:19,467-21,262 (-)","Contig_27",19467,21262,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054387,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig89.10","ExternalModels",15040,15040,"Contig_89:55,910-57,705 (+)","Contig_89",55910,57705,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054387,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig89.11","ExternalModels",15041,15041,"Contig_89:59,825-61,656 (-)","Contig_89",59825,61656,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054387,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig89.12","ExternalModels",15042,15042,"Contig_89:62,444-64,004 (+)","Contig_89",62444,64004,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054387,Bolret1,"Boletus reticuloceps BR01","evm.model.Contig89.13","ExternalModels",15043,15043,"Contig_89:65,733-67,028 (+)","Contig_89",65733,67028,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054387,Sisbri1,"Sistotrema brinkmannii OMC1754 v1.0","MIX26823_521_69","null",703198,703434,"scaffold_7:2,665,895-2,667,989 (+)","scaffold_7",2665895,2667989,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054379,Rhives1,"Rhizopogon vesiculosus Smith","augustus_masked-NODE_47581_length_37635_cov_48%252E836590-abinit-gene-0.3-mRNA-1","ExternalModels",8230,8230,"scaffold_4815:11,836-13,624 (+)","scaffold_4815",11836,13624,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054379,Rhives1,"Rhizopogon vesiculosus Smith","augustus_masked-NODE_47581_length_37635_cov_48%252E836590-abinit-gene-0.4-mRNA-1","ExternalModels",8231,8231,"scaffold_4815:14,055-15,816 (-)","scaffold_4815",14055,15816,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054376,Phlrad1,"Phlebia radiata Fr. (isolate 79, FBCC0043)","plus.g12254.t1","ExternalModels",142931,143281,"scaffold_5:2,039,207-2,041,084 (+)","scaffold_5",2039207,2041084,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054373,Grifr1,"Grifola frondosa 9006-11","transcript:OBZ74161","ExternalModels",12740,12740,"scaffold_5:923,135-927,675 (-)","scaffold_5",923135,927675,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.054372,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","CE1723620_892","null",1723621,1723727,"scaffold_93:13,533-15,579 (-)","scaffold_93",13533,15579,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054372,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","gm1.11259_g","Genemark1",1921516,1921622,"scaffold_93:7,144-8,940 (-)","scaffold_93",7144,8940,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054372,Clapy1,"Artomyces pyxidatus HHB10654 v1.0","CE915610_1928","null",915611,915717,"scaffold_308:1-2,241 (-)","scaffold_308",1,2241,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054371,Irplac1,"Irpex lacteus CCBAS Fr. 238 617/93 v1.0","CE636526_553","null",636527,636717,"scaffold_28:423,861-425,584 (-)","scaffold_28",423861,425584,"(-)","TCDB:1.C.97.2.1 IPRF:ipr020864 PFD:pf01823",""
0.054370,ClaPMI390,"Sistotrema sp. PMI_390 v1.0","gm1.2736_g","Genemark1",2164549,2164636,"scaffold_11:217,221-219,360 (-)","scaffold_11",217221,219360,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054370,ClaPMI390,"Sistotrema sp. PMI_390 v1.0","gm1.3972_g","Genemark1",2165785,2165872,"scaffold_19:180,952-182,976 (+)","scaffold_19",180952,182976,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054370,ClaPMI390,"Sistotrema sp. PMI_390 v1.0","gw1.86.2.1","Genewise1",2030121,2030208,"scaffold_86:32,663-34,315 (-)","scaffold_86",32663,34315,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054370,Suicli1,"Suillus clintonianus FC179 v1.0","gm1.12681_g","Genemark1",918327,918563,"scaffold_130:931-2,674 (+)","scaffold_130",931,2674,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054370,Suicli1,"Suillus clintonianus FC179 v1.0","gm1.14644_g","Genemark1",920290,920526,"scaffold_218:3,576-5,325 (+)","scaffold_218",3576,5325,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054370,Suicli1,"Suillus clintonianus FC179 v1.0","gm1.14643_g","Genemark1",920289,920525,"scaffold_218:1,197-2,770 (+)","scaffold_218",1197,2770,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054370,Suicli1,"Suillus clintonianus FC179 v1.0","MIX10469_353_67","null",931054,931290,"scaffold_15:394,547-396,318 (+)","scaffold_15",394547,396318,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054369,Traver1,"Trametes versicolor ATCC 20869","rna-Trave2p4_12942","ExternalModels",9893,9893,"scaffold_35:337,265-339,330 (+)","scaffold_35",337265,339330,"(+)","TCDB:1.C.97.1.2 IPRF:ipr020864 PFD:pf01823",""
0.054367,Pleery1,"Pleurotus eryngii ATCC 90797 v1.0","gw1.223.27.1","Genewise1",1348694,1348876,"scaffold_223:11,214-12,511 (+)","scaffold_223",11214,12511,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054367,Pleery1,"Pleurotus eryngii ATCC 90797 v1.0","gm1.13338_g","Genemark1",1513536,1513718,"scaffold_223:8,786-10,395 (-)","scaffold_223",8786,10395,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054363,Suiamp1,"Suillus ampliporus FC55 v1.0","MIX12991_2535_71","null",1024186,1024442,"scaffold_174:3,948-5,788 (+)","scaffold_174",3948,5788,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054355,Suioch1,"Suillus ochraceoroseus FC498 v1.0","gm1.14839_g","Genemark1",1182737,1183009,"scaffold_59:49,397-51,075 (+)","scaffold_59",49397,51075,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054344,Tulca1,"Tulasnella calospora AL13/4D v1.0","MIX21569_78_64","null",231163,231254,"scaffold_57:192,831-194,471 (+)","scaffold_57",192831,194471,"(+)","TCDB:1.C.97.5.1 IPRF:ipr001862 PFD:pf01823",""
0.054342,Pilsph1,"Piloderma sphaerosporum 354 v1.0","MIX9637_499_40","null",885313,885559,"scaffold_14:972,881-974,827 (+)","scaffold_14",972881,974827,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.054289,Denbi1,"Dendrothele bispora CBS 962.96 v1.0","gm1.27504_g","Genemark1",874504,875057,"scaffold_882:32,324-33,822 (-)","scaffold_882",32324,33822,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.054191,Mycoli1,"Mycena olivaceomarginata CBHHK47/15 v1.0","MIX40381_101_23","null",3581332,3583516,"scaffold_1397:81,916-84,782 (-)","scaffold_1397",81916,84782,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.046722,Pycpun1,"Pycnoporus puniceus CIRM-BRFM 1868 v1.0","fgenesh1_kg.3_#_1087_#_Locus5111v10rpkm0.08_PRE","fgenesh1_kg",478172,478457,"scaffold_3:938,452-940,354 (-)","scaffold_3",938452,940354,"(-)","TCDB:1.C.97.1.2 IPRF:ipr020864 PFD:pf01823",""
0.046712,Rigmic1,"Rigidoporus microporus ED310 v1.0","fgenesh1_kg.27_#_41_#_GDMN01017018.1","fgenesh1_kg",896254,896344,"scaffold_27:75,239-77,105 (+)","scaffold_27",75239,77105,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.046712,Rigmic1,"Rigidoporus microporus ED310 v1.0","gm1.8846_g","Genemark1",949525,949615,"scaffold_27:72,798-74,559 (-)","scaffold_27",72798,74559,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.046712,Rigmic1,"Rigidoporus microporus ED310 v1.0","gm1.8848_g","Genemark1",949527,949617,"scaffold_27:78,123-79,895 (+)","scaffold_27",78123,79895,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Flafl1,"Flavodon flavus 38 v1.0","fgenesh1_pg.5_#_727","fgenesh1_pg",1322978,1323264,"scaffold_5:2,614,414-2,616,249 (-)","scaffold_5",2614414,2616249,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Flafl1,"Flavodon flavus 38 v1.0","fgenesh1_pg.6_#_584","fgenesh1_pg",1323741,1324027,"scaffold_6:2,067,532-2,069,468 (-)","scaffold_6",2067532,2069468,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Flafl1,"Flavodon flavus 38 v1.0","gm1.740_g","Genemark1",1409903,1410189,"scaffold_1:2,445,539-2,447,416 (+)","scaffold_1",2445539,2447416,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Flafl1,"Flavodon flavus 38 v1.0","gm1.7942_g","Genemark1",1417105,1417391,"scaffold_7:1,724,677-1,726,534 (+)","scaffold_7",1724677,1726534,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Flafl1,"Flavodon flavus 38 v1.0","MIX39070_1762_88","null",1458585,1458871,"scaffold_6:1,137,114-1,138,988 (-)","scaffold_6",1137114,1138988,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Flafl1,"Flavodon flavus 38 v1.0","CE836732_171","null",836733,837019,"scaffold_5:2,541,537-2,543,718 (+)","scaffold_5",2541537,2543718,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Flafl1,"Flavodon flavus 38 v1.0","CE911938_2292","null",911939,912225,"scaffold_6:1,101,154-1,103,411 (-)","scaffold_6",1101154,1103411,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Flafl1,"Flavodon flavus 38 v1.0","CE912633_997","null",912634,912920,"scaffold_6:1,133,875-1,136,263 (-)","scaffold_6",1133875,1136263,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Flafl1,"Flavodon flavus 38 v1.0","CE1038590_19765","null",1038591,1038877,"scaffold_7:1,293,886-1,296,230 (-)","scaffold_7",1293886,1296230,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046708,Antsi1,"Antrodia sinuosa LB1 v1.0","fgenesh1_pg.72_#_24","fgenesh1_pg",698721,698881,"scaffold_72:74,665-76,286 (+)","scaffold_72",74665,76286,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.046707,Laxbic1,"Laxitextum bicolor CBS 258.73 v1.0","gm1.5169_g","Genemark1",1174144,1174756,"scaffold_49:76,493-78,370 (-)","scaffold_49",76493,78370,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.046706,Amylap1_1,"Amylocystis lapponica SKaAmylap13 v1.0","fgenesh1_kg.122_#_94_#_TRINITY_DN2407_c0_g1_i1","fgenesh1_kg",759297,759525,"scaffold_122:74,806-77,291 (+)","scaffold_122",74806,77291,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.046706,CorKIS3_1,"Cortinarius sp. KIS3-TL2766 v1.0","fgenesh1_kg.59_#_1_#_TRINITY_DN3996_c0_g1_i2","fgenesh1_kg",1226659,1226965,"scaffold_59:22,593-24,730 (+)","scaffold_59",22593,24730,"(+)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.046703,Trace1,"Trametopsis cervina CIRM-BRFM 1824 v1.0","CE219507_1190","null",219508,219637,"scaffold_12:161,933-163,823 (-)","scaffold_12",161933,163823,"(-)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.046703,Trace1,"Trametopsis cervina CIRM-BRFM 1824 v1.0","CE223055_1834","null",223056,223185,"scaffold_12:272,017-273,816 (+)","scaffold_12",272017,273816,"(+)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.046703,Trace1,"Trametopsis cervina CIRM-BRFM 1824 v1.0","fgenesh1_pg.12_#_47","fgenesh1_pg",1345703,1345832,"scaffold_12:146,133-147,977 (-)","scaffold_12",146133,147977,"(-)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.046703,Trace1,"Trametopsis cervina CIRM-BRFM 1824 v1.0","gm1.5562_g","Genemark1",1429431,1429560,"scaffold_12:117,629-119,451 (+)","scaffold_12",117629,119451,"(+)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.046702,Sisser1,"Sistotrema sernanderi OMC 1753 v1.0","CE154334_5056","null",154335,154813,"scaffold_11:1,533,870-1,537,797 (-)","scaffold_11",1533870,1537797,"(-)","TCDB:1.C.97.2.1 IPRF:ipr020864 PFD:pf01823",""
0.046700,Cersu1,"Ceriporiopsis (Gelatoporia) subvermispora B","Genemark.308_g","Genemark",90083,102065,"scaffold_1:1,142,736-1,144,223 (+)","scaffold_1",1142736,1144223,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823","Defline:hypothetical protein:Robert Riley:2012-04-18"
0.046700,PleosPC9_1,"Pleurotus ostreatus PC9 v1.0","fgenesh1_kg.11_#_117_#_jgi|PleosPC15_1|163136|genemark.11001_g","fgenesh1_kg",89221,89221,"scaffold_11:488,639-490,450 (-)","scaffold_11",488639,490450,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.046699,PleosPC15_2,"Pleurotus ostreatus PC15 v2.0","genemark.11001_g","PleosPC15_1_FrozenGeneCatalog20100405",163136,163136,"scaffold_11:568,183-569,992 (-)","scaffold_11",568183,569992,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.046698,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","CE686685_3433","null",686686,686838,"scaffold_7:758,728-761,022 (+)","scaffold_7",758728,761022,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046698,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","CE764795_616","null",764796,764948,"scaffold_9:653,069-654,996 (+)","scaffold_9",653069,654996,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046698,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","fgenesh1_kg.7_#_1913_#_TRINITY_DN5103_c3_g2_i5","fgenesh1_kg",934228,934380,"scaffold_7:755,171-757,674 (+)","scaffold_7",755171,757674,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046698,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","gm1.3670_g","Genemark1",991664,991816,"scaffold_7:519,582-521,404 (+)","scaffold_7",519582,521404,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046698,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","gm1.6445_g","Genemark1",994439,994591,"scaffold_16:321,353-323,181 (+)","scaffold_16",321353,323181,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046698,Hydfim1,"Hydnopolyporus fimbriatus CBS384.51 v1.0","CE304776_953","null",304777,304929,"scaffold_20:216,475-218,525 (-)","scaffold_20",216475,218525,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046698,Pismi_AB1_1,"Pisolithus sp. B1 v1.0","fgenesh1_kg.16_#_30_#_TRINITY_DN3436_c0_g1_i1","fgenesh1_kg",1135772,1136588,"scaffold_16:147,389-149,651 (-)","scaffold_16",147389,149651,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.046697,PosplRSB12_1,"Postia placenta MAD-698-R-SB12 v1.0","fgenesh1_kg.3_#_24_#_3672578:2","fgenesh1_kg",1038741,1038741,"scaffold_3:227,868-229,719 (-)","scaffold_3",227868,229719,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.046695,Wolco1,"Wolfiporia cocos MD-104 SS10 v1.0","estExt_Genemark1.C_3_t10288","estExt_Genemark1",162003,162148,"scaffold_3:1,325,615-1,327,446 (-)","scaffold_3",1325615,1327446,"(-)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823","Defline:hypothetical protein:Robert Riley:2012-05-24"
0.046693,PleosDSM11191_1,"Pleurotus ostreatus DSM 11191 v1.0","e_gw1.65.206.1","Genewise1Plus",1196927,1197549,"scaffold_65:163,001-165,017 (+)","scaffold_65",163001,165017,"(+)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.046693,PleosDSM11191_1,"Pleurotus ostreatus DSM 11191 v1.0","fgenesh1_kg.23_#_544_#_TRINITY_DN463_c0_g2_i1","fgenesh1_kg",1360186,1360808,"scaffold_23:518,770-520,886 (-)","scaffold_23",518770,520886,"(-)","TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823",""
0.046693,Serbor1,"Serpulomyces borealis OMC1750 v1.0","CE1076975_4707","null",1076976,1077230,"scaffold_42:134,373-136,719 (-)","scaffold_42",134373,136719,"(-)","TCDB:1.C.97.1.2 IPRF:ipr020864 PFD:pf01823",""
0.046693,Serbor1,"Serpulomyces borealis OMC1750 v1.0","CE697184_4107","null",697185,697439,"scaffold_27:145,290-147,137 (-)","scaffold_27",145290,147137,"(-)","TCDB:1.C.97.1.1 IPRF:ipr020864 PFD:pf01823",""
0.046693,Cerun2,"Cerrena unicolor v1.1","CE199341_484","null",199342,199557,"scaffold_56:188,840-191,110 (-)","scaffold_56",188840,191110,"(-)","TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823",""
0.046693,Cerun2,"Cerrena unicolor v1.1","estExt_Genemark1.C_390005","estExt_Genemark1",447963,448178,"scaffold_39:10,231-11,878 (+)","scaffold_39",10231,11878,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.046693,Cerun2,"Cerrena unicolor v1.1","estExt_Genemark1.C_390013","estExt_Genemark1",447970,448185,"scaffold_39:31,141-33,103 (+)","scaffold_39",31141,33103,"(+)","TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","CE210306_1708","null",210307,210415,"scaffold_149:7,107-9,141 (-)","scaffold_149",7107,9141,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","fgenesh1_pg.55_#_40","fgenesh1_pg",1305642,1305750,"scaffold_55:159,835-161,662 (-)","scaffold_55",159835,161662,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","fgenesh1_pg.149_#_19","fgenesh1_pg",1308110,1308218,"scaffold_149:84,793-86,653 (+)","scaffold_149",84793,86653,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","fgenesh1_pg.149_#_4","fgenesh1_pg",1308095,1308203,"scaffold_149:10,267-12,117 (-)","scaffold_149",10267,12117,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","fgenesh1_pg.345_#_7","fgenesh1_pg",1310575,1310683,"scaffold_345:27,258-29,068 (+)","scaffold_345",27258,29068,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.4603_g","Genemark1",1414277,1414385,"scaffold_55:112,580-113,771 (-)","scaffold_55",112580,113771,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.4682_g","Genemark1",1414356,1414464,"scaffold_57:17,031-18,840 (+)","scaffold_57",17031,18840,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.6494_g","Genemark1",1416168,1416276,"scaffold_95:120,396-122,241 (+)","scaffold_95",120396,122241,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.8423_g","Genemark1",1418097,1418205,"scaffold_149:80,236-82,061 (+)","scaffold_149",80236,82061,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.9126_g","Genemark1",1418800,1418908,"scaffold_172:73,627-75,464 (+)","scaffold_172",73627,75464,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.11494_g","Genemark1",1421168,1421276,"scaffold_273:46,226-48,061 (-)","scaffold_273",46226,48061,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.12231_g","Genemark1",1421905,1422013,"scaffold_317:4,442-5,162 (-)","scaffold_317",4442,5162,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.12638_g","Genemark1",1422312,1422420,"scaffold_345:32,121-33,927 (+)","scaffold_345",32121,33927,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.13503_g","Genemark1",1423177,1423285,"scaffold_417:30,752-32,658 (-)","scaffold_417",30752,32658,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.13829_g","Genemark1",1423503,1423611,"scaffold_448:8,734-10,579 (-)","scaffold_448",8734,10579,"(-)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","gm1.14829_g","Genemark1",1424503,1424611,"scaffold_589:2,473-4,163 (+)","scaffold_589",2473,4163,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
0.046692,Cytmel1,"Cytidiella melzeri FP 102339 v1.0","MIX53174_4554_99","null",1478658,1478766,"scaffold_57:14,385-16,514 (+)","scaffold_57",14385,16514,"(+)","TCDB:1.C.39.4.1 IPRF:ipr020864 PFD:pf01823",""
