Score,fasta_header,Organism Id,Organism Name,Genus species,Name,Track,Protein Id,Transcript Id,Location,Scaffold,Start,End,Strand,Annotations,User Annotations
0.090086,jgi|Rhives1|8231|augustus_masked-NODE_47581_length_37635_cov_48%252E836590-abinit-gene-0.4-mRNA-1,Rhives1,Rhizopogon vesiculosus Smith,Rhizopogon vesiculosus,augustus_masked-NODE_47581_length_37635_cov_48%252E836590-abinit-gene-0.4-mRNA-1,ExternalModels,8231,8231,"scaffold_4815:14,055-15,816 (-)",scaffold_4815,14055,15816,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089995,jgi|Rigmic1|949518|gm1.8839_g,Rigmic1,Rigidoporus microporus ED310 v1.0,Rigidoporus microporus,gm1.8839_g,Genemark1,949518,949608,"scaffold_27:49,378-51,152 (-)",scaffold_27,49378,51152,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089983,jgi|Cersu1|90084|Genemark.309_g,Cersu1,Ceriporiopsis (Gelatoporia) subvermispora B,Ceriporiopsis (Gelatoporia),Genemark.309_g,Genemark,90084,102066,"scaffold_1:1,145,318-1,146,538 (+)",scaffold_1,1145318,1146538,(+),TCDB:1.C.39.9.1,Defline:hypothetical protein:Robert Riley:2012-04-19
0.089983,jgi|Cersu1|115929|estExt_fgenesh1_kg.C_90296,Cersu1,Ceriporiopsis (Gelatoporia) subvermispora B,Ceriporiopsis (Gelatoporia),estExt_fgenesh1_kg.C_90296,estExt_fgenesh1_kg,115929,127911,"scaffold_9:958,855-960,660 (+)",scaffold_9,958855,960660,(+),TCDB:1.C.39.9.1,Defline:hypothetical protein:Robert Riley:2012-04-18
0.089981,jgi|Bolcoc1|2175661|gm1.10074_g,Bolcoc1,Boletus coccyginus 2016PMI039 v1.0,Boletus coccyginus,gm1.10074_g,Genemark1,2175661,2175893,"scaffold_50:240,493-242,351 (-)",scaffold_50,240493,242351,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089981,jgi|Bolcoc1|2175660|gm1.10073_g,Bolcoc1,Boletus coccyginus 2016PMI039 v1.0,Boletus coccyginus,gm1.10073_g,Genemark1,2175660,2175892,"scaffold_50:236,683-238,489 (+)",scaffold_50,236683,238489,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089981,jgi|Bolcoc1|2175662|gm1.10075_g,Bolcoc1,Boletus coccyginus 2016PMI039 v1.0,Boletus coccyginus,gm1.10075_g,Genemark1,2175662,2175894,"scaffold_50:243,148-244,707 (+)",scaffold_50,243148,244707,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089981,jgi|Bolcoc1|2002971|gw1.50.116.1,Bolcoc1,Boletus coccyginus 2016PMI039 v1.0,Boletus coccyginus,gw1.50.116.1,Genewise1,2002971,2003203,"scaffold_50:246,593-248,366 (+)",scaffold_50,246593,248366,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089979,jgi|PosplRSB12_1|1073143|estExt_Genemark1.C_3_t10065,PosplRSB12_1,Postia placenta MAD-698-R-SB12 v1.0,Postia placenta,estExt_Genemark1.C_3_t10065,estExt_Genemark1,1073143,1073143,"scaffold_3:231,045-232,833 (-)",scaffold_3,231045,232833,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089979,jgi|PosplRSB12_1|1044142|fgenesh1_pm.3_#_39,PosplRSB12_1,Postia placenta MAD-698-R-SB12 v1.0,Postia placenta,fgenesh1_pm.3_#_39,fgenesh1_pm,1044142,1044142,"scaffold_3:234,282-235,975 (+)",scaffold_3,234282,235975,(+),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089979,jgi|PosplRSB12_1|1044144|fgenesh1_pm.3_#_41,PosplRSB12_1,Postia placenta MAD-698-R-SB12 v1.0,Postia placenta,fgenesh1_pm.3_#_41,fgenesh1_pm,1044144,1044144,"scaffold_3:248,262-251,910 (+)",scaffold_3,248262,251910,(+),TCDB:1.C.39.9.1,
0.089976,jgi|Cerun2|402609|estExt_fgenesh1_pg.C_390002,Cerun2,Cerrena unicolor v1.1,Cerrena unicolor,estExt_fgenesh1_pg.C_390002,estExt_fgenesh1_pg,402609,402824,"scaffold_39:7,251-9,208 (-)",scaffold_39,7251,9208,(-),TCDB:1.C.39.9.1,
0.089976,jgi|Cerun2|447969|estExt_Genemark1.C_390012,Cerun2,Cerrena unicolor v1.1,Cerrena unicolor,estExt_Genemark1.C_390012,estExt_Genemark1,447969,448184,"scaffold_39:28,306-30,217 (-)",scaffold_39,28306,30217,(-),TCDB:1.C.39.9.1,
0.089974,jgi|Bolret1|7517|evm.model.Contig27.3,Bolret1,Boletus reticuloceps BR01,Boletus reticuloceps,evm.model.Contig27.3,ExternalModels,7517,7517,"Contig_27:10,256-11,551 (-)",Contig_27,10256,11551,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089974,jgi|Bolret1|7518|evm.model.Contig27.4,Bolret1,Boletus reticuloceps BR01,Boletus reticuloceps,evm.model.Contig27.4,ExternalModels,7518,7518,"Contig_27:13,304-14,864 (-)",Contig_27,13304,14864,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089974,jgi|Bolret1|7519|evm.model.Contig27.5,Bolret1,Boletus reticuloceps BR01,Boletus reticuloceps,evm.model.Contig27.5,ExternalModels,7519,7519,"Contig_27:15,616-17,447 (+)",Contig_27,15616,17447,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089974,jgi|Bolret1|7520|evm.model.Contig27.6,Bolret1,Boletus reticuloceps BR01,Boletus reticuloceps,evm.model.Contig27.6,ExternalModels,7520,7520,"Contig_27:19,467-21,262 (-)",Contig_27,19467,21262,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089974,jgi|Bolret1|15040|evm.model.Contig89.10,Bolret1,Boletus reticuloceps BR01,Boletus reticuloceps,evm.model.Contig89.10,ExternalModels,15040,15040,"Contig_89:55,910-57,705 (+)",Contig_89,55910,57705,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089974,jgi|Bolret1|15041|evm.model.Contig89.11,Bolret1,Boletus reticuloceps BR01,Boletus reticuloceps,evm.model.Contig89.11,ExternalModels,15041,15041,"Contig_89:59,825-61,656 (-)",Contig_89,59825,61656,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089974,jgi|Bolret1|15042|evm.model.Contig89.12,Bolret1,Boletus reticuloceps BR01,Boletus reticuloceps,evm.model.Contig89.12,ExternalModels,15042,15042,"Contig_89:62,444-64,004 (+)",Contig_89,62444,64004,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089974,jgi|Bolret1|15043|evm.model.Contig89.13,Bolret1,Boletus reticuloceps BR01,Boletus reticuloceps,evm.model.Contig89.13,ExternalModels,15043,15043,"Contig_89:65,733-67,028 (+)",Contig_89,65733,67028,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089973,jgi|Sisbri1|703198|MIX26823_521_69,Sisbri1,Sistotrema brinkmannii OMC1754 v1.0,Sistotrema brinkmannii,MIX26823_521_69,,703198,703434,"scaffold_7:2,665,895-2,667,989 (+)",scaffold_7,2665895,2667989,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089964,jgi|Rhivi1|276674|CE276673_1764,Rhivi1,Rhizopogon vinicolor AM-OR11-026 v1.0,Rhizopogon vinicolor,CE276673_1764,,276674,276815,"scaffold_272:3,754-5,970 (+)",scaffold_272,3754,5970,(+),TCDB:1.C.39.9.1,
0.089959,jgi|Clapy1|1722970|CE1722969_2710,Clapy1,Artomyces pyxidatus HHB10654 v1.0,Artomyces pyxidatus,CE1722969_2710,,1722970,1723076,"scaffold_93:11,152-13,045 (+)",scaffold_93,11152,13045,(+),TCDB:1.C.39.9.1,
0.089959,jgi|Clapy1|1723621|CE1723620_892,Clapy1,Artomyces pyxidatus HHB10654 v1.0,Artomyces pyxidatus,CE1723620_892,,1723621,1723727,"scaffold_93:13,533-15,579 (-)",scaffold_93,13533,15579,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089959,jgi|Clapy1|1921709|gm1.11452_g,Clapy1,Artomyces pyxidatus HHB10654 v1.0,Artomyces pyxidatus,gm1.11452_g,Genemark1,1921709,1921815,"scaffold_101:24,836-26,483 (+)",scaffold_101,24836,26483,(+),TCDB:1.C.39.9.1,
0.089959,jgi|Clapy1|1922114|gm1.11857_g,Clapy1,Artomyces pyxidatus HHB10654 v1.0,Artomyces pyxidatus,gm1.11857_g,Genemark1,1922114,1922220,"scaffold_127:35,755-37,400 (-)",scaffold_127,35755,37400,(-),TCDB:1.C.39.9.1,
0.089959,jgi|Clapy1|915611|CE915610_1928,Clapy1,Artomyces pyxidatus HHB10654 v1.0,Artomyces pyxidatus,CE915610_1928,,915611,915717,"scaffold_308:1-2,241 (-)",scaffold_308,1,2241,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089956,jgi|ClaPMI390|2164549|gm1.2736_g,ClaPMI390,Sistotrema sp. PMI_390 v1.0,Sistotrema sp.,gm1.2736_g,Genemark1,2164549,2164636,"scaffold_11:217,221-219,360 (-)",scaffold_11,217221,219360,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089956,jgi|ClaPMI390|2165785|gm1.3972_g,ClaPMI390,Sistotrema sp. PMI_390 v1.0,Sistotrema sp.,gm1.3972_g,Genemark1,2165785,2165872,"scaffold_19:180,952-182,976 (+)",scaffold_19,180952,182976,(+),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089956,jgi|ClaPMI390|2030121|gw1.86.2.1,ClaPMI390,Sistotrema sp. PMI_390 v1.0,Sistotrema sp.,gw1.86.2.1,Genewise1,2030121,2030208,"scaffold_86:32,663-34,315 (-)",scaffold_86,32663,34315,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089956,jgi|Suicli1|918327|gm1.12681_g,Suicli1,Suillus clintonianus FC179 v1.0,Suillus clintonianus,gm1.12681_g,Genemark1,918327,918563,"scaffold_130:931-2,674 (+)",scaffold_130,931,2674,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089956,jgi|Suicli1|920290|gm1.14644_g,Suicli1,Suillus clintonianus FC179 v1.0,Suillus clintonianus,gm1.14644_g,Genemark1,920290,920526,"scaffold_218:3,576-5,325 (+)",scaffold_218,3576,5325,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089956,jgi|Suicli1|920289|gm1.14643_g,Suicli1,Suillus clintonianus FC179 v1.0,Suillus clintonianus,gm1.14643_g,Genemark1,920289,920525,"scaffold_218:1,197-2,770 (+)",scaffold_218,1197,2770,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089956,jgi|Suicli1|931054|MIX10469_353_67,Suicli1,Suillus clintonianus FC179 v1.0,Suillus clintonianus,MIX10469_353_67,,931054,931290,"scaffold_15:394,547-396,318 (+)",scaffold_15,394547,396318,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089953,jgi|Pleery1|1348694|gw1.223.27.1,Pleery1,Pleurotus eryngii ATCC 90797 v1.0,Pleurotus eryngii,gw1.223.27.1,Genewise1,1348694,1348876,"scaffold_223:11,214-12,511 (+)",scaffold_223,11214,12511,(+),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089953,jgi|Pleery1|1513536|gm1.13338_g,Pleery1,Pleurotus eryngii ATCC 90797 v1.0,Pleurotus eryngii,gm1.13338_g,Genemark1,1513536,1513718,"scaffold_223:8,786-10,395 (-)",scaffold_223,8786,10395,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089953,jgi|Pleery1|1542500|MIX27641_182_32,Pleery1,Pleurotus eryngii ATCC 90797 v1.0,Pleurotus eryngii,MIX27641_182_32,,1542500,1542682,"scaffold_223:6,128-8,062 (-)",scaffold_223,6128,8062,(-),TCDB:1.C.39.9.1,
0.089949,jgi|Suiamp1|1024186|MIX12991_2535_71,Suiamp1,Suillus ampliporus FC55 v1.0,Suillus ampliporus,MIX12991_2535_71,,1024186,1024442,"scaffold_174:3,948-5,788 (+)",scaffold_174,3948,5788,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089928,jgi|Pilsph1|885313|MIX9637_499_40,Pilsph1,Piloderma sphaerosporum 354 v1.0,Piloderma sphaerosporum,MIX9637_499_40,,885313,885559,"scaffold_14:972,881-974,827 (+)",scaffold_14,972881,974827,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089885,jgi|Pospl1|98779|fgenesh3_pg.206__9,Pospl1,Postia placenta MAD 698-R v1.0,Postia placenta,fgenesh3_pg.206__9,fgenesh3_pg,98779,98779,"scaffold_206:73,036-76,684 (+)",scaffold_206,73036,76684,(+),TCDB:1.C.39.9.1,
0.089885,jgi|Pospl1|101552|fgenesh3_pg.144__17,Pospl1,Postia placenta MAD 698-R v1.0,Postia placenta,fgenesh3_pg.144__17,fgenesh3_pg,101552,101552,"scaffold_144:75,662-79,324 (-)",scaffold_144,75662,79324,(-),TCDB:1.C.39.9.1,
0.089876,jgi|Denbi1|736321|estExt_Genewise1.C_8820016,Denbi1,Dendrothele bispora CBS 962.96 v1.0,Dendrothele bispora,estExt_Genewise1.C_8820016,estExt_Genewise1,736321,736874,"scaffold_882:30,018-31,411 (-)",scaffold_882,30018,31411,(-),TCDB:1.C.39.9.1,
0.089876,jgi|Denbi1|874504|gm1.27504_g,Denbi1,Dendrothele bispora CBS 962.96 v1.0,Dendrothele bispora,gm1.27504_g,Genemark1,874504,875057,"scaffold_882:32,324-33,822 (-)",scaffold_882,32324,33822,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089854,jgi|Butyri1|7492|evm.model.06597,Butyri1,Butyriboletus roseoflavus v1.0,Butyriboletus roseoflavus,evm.model.06597,ExternalModels,7492,7492,"Contig_5:319,771-321,724 (+)",Contig_5,319771,321724,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089854,jgi|Butyri1|7493|evm.model.06598,Butyri1,Butyriboletus roseoflavus v1.0,Butyriboletus roseoflavus,evm.model.06598,ExternalModels,7493,7493,"Contig_5:323,160-324,991 (-)",Contig_5,323160,324991,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089854,jgi|Butyri1|7494|evm.model.06599,Butyri1,Butyriboletus roseoflavus v1.0,Butyriboletus roseoflavus,evm.model.06599,ExternalModels,7494,7494,"Contig_5:325,715-327,281 (+)",Contig_5,325715,327281,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089852,jgi|PleosPC9_1|99623|fgenesh1_pm.11_#_136,PleosPC9_1,Pleurotus ostreatus PC9 v1.0,Pleurotus ostreatus,fgenesh1_pm.11_#_136,fgenesh1_pm,99623,99623,"scaffold_11:493,277-495,069 (+)",scaffold_11,493277,495069,(+),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089852,jgi|PleosPC9_1|99622|fgenesh1_pm.11_#_135,PleosPC9_1,Pleurotus ostreatus PC9 v1.0,Pleurotus ostreatus,fgenesh1_pm.11_#_135,fgenesh1_pm,99622,99622,"scaffold_11:490,939-492,548 (+)",scaffold_11,490939,492548,(+),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.089832,jgi|Phlrad1|142931|plus.g12254.t1,Phlrad1,"Phlebia radiata Fr. (isolate 79, FBCC0043)",Phlebia radiata,plus.g12254.t1,ExternalModels,142931,143281,"scaffold_5:2,039,207-2,041,084 (+)",scaffold_5,2039207,2041084,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077215,jgi|Rigmic1|896254|fgenesh1_kg.27_#_41_#_GDMN01017018.1,Rigmic1,Rigidoporus microporus ED310 v1.0,Rigidoporus microporus,fgenesh1_kg.27_#_41_#_GDMN01017018.1,fgenesh1_kg,896254,896344,"scaffold_27:75,239-77,105 (+)",scaffold_27,75239,77105,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077215,jgi|Rigmic1|949527|gm1.8848_g,Rigmic1,Rigidoporus microporus ED310 v1.0,Rigidoporus microporus,gm1.8848_g,Genemark1,949527,949617,"scaffold_27:78,123-79,895 (+)",scaffold_27,78123,79895,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077211,jgi|Antsi1|698721|fgenesh1_pg.72_#_24,Antsi1,Antrodia sinuosa LB1 v1.0,Antrodia sinuosa,fgenesh1_pg.72_#_24,fgenesh1_pg,698721,698881,"scaffold_72:74,665-76,286 (+)",scaffold_72,74665,76286,(+),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.077203,jgi|Cersu1|90083|Genemark.308_g,Cersu1,Ceriporiopsis (Gelatoporia) subvermispora B,Ceriporiopsis (Gelatoporia),Genemark.308_g,Genemark,90083,102065,"scaffold_1:1,142,736-1,144,223 (+)",scaffold_1,1142736,1144223,(+),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,Defline:hypothetical protein:Robert Riley:2012-04-18
0.0772,jgi|Pismi_AB1_1|1135772|fgenesh1_kg.16_#_30_#_TRINITY_DN3436_c0_g1_i1,Pismi_AB1_1,Pisolithus sp. B1 v1.0,Pisolithus sp.,fgenesh1_kg.16_#_30_#_TRINITY_DN3436_c0_g1_i1,fgenesh1_kg,1135772,1136588,"scaffold_16:147,389-149,651 (-)",scaffold_16,147389,149651,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077199,jgi|PosplRSB12_1|1038741|fgenesh1_kg.3_#_24_#_3672578:2,PosplRSB12_1,Postia placenta MAD-698-R-SB12 v1.0,Postia placenta,fgenesh1_kg.3_#_24_#_3672578:2,fgenesh1_kg,1038741,1038741,"scaffold_3:227,868-229,719 (-)",scaffold_3,227868,229719,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.077196,jgi|PleosDSM11191_1|1360186|fgenesh1_kg.23_#_544_#_TRINITY_DN463_c0_g2_i1,PleosDSM11191_1,Pleurotus ostreatus DSM 11191 v1.0,Pleurotus ostreatus,fgenesh1_kg.23_#_544_#_TRINITY_DN463_c0_g2_i1,fgenesh1_kg,1360186,1360808,"scaffold_23:518,770-520,886 (-)",scaffold_23,518770,520886,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077196,jgi|Cerun2|447970|estExt_Genemark1.C_390013,Cerun2,Cerrena unicolor v1.1,Cerrena unicolor,estExt_Genemark1.C_390013,estExt_Genemark1,447970,448185,"scaffold_39:31,141-33,103 (+)",scaffold_39,31141,33103,(+),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.077194,jgi|Obbri1|791718|fgenesh1_kg.47_#_10_#_Locus4094v1rpkm26.25,Obbri1,Obba rivulosa 3A-2 v1.0,Obba rivulosa,fgenesh1_kg.47_#_10_#_Locus4094v1rpkm26.25,fgenesh1_kg,791718,791894,"scaffold_47:27,373-29,391 (-)",scaffold_47,27373,29391,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.077194,jgi|Obbri1|798651|fgenesh1_kg.291_#_8_#_Locus7798v2rpkm2.59,Obbri1,Obba rivulosa 3A-2 v1.0,Obba rivulosa,fgenesh1_kg.291_#_8_#_Locus7798v2rpkm2.59,fgenesh1_kg,798651,798827,"scaffold_291:19,406-21,809 (-)",scaffold_291,19406,21809,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.077184,jgi|Rhivi1|772164|fgenesh1_kg.272_#_5_#_Locus9335v1rpkm9.04,Rhivi1,Rhizopogon vinicolor AM-OR11-026 v1.0,Rhizopogon vinicolor,fgenesh1_kg.272_#_5_#_Locus9335v1rpkm9.04,fgenesh1_kg,772164,772305,"scaffold_272:6,057-8,245 (-)",scaffold_272,6057,8245,(-),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.077184,jgi|Rhivi1|801742|gm1.6734_g,Rhivi1,Rhizopogon vinicolor AM-OR11-026 v1.0,Rhizopogon vinicolor,gm1.6734_g,Genemark1,801742,801883,"scaffold_272:9,146-10,831 (+)",scaffold_272,9146,10831,(+),GO:0003824 GO:0008152 TCDB:1.C.39.9.1 IPRF:ipr001862 IPRF:ipr009014 PFD:pf01823,
0.077183,jgi|Cervir1|598167|CE598166_1157,Cervir1,Ceriporia viridans OMC1683 v1.0,Ceriporia viridans,CE598166_1157,,598167,598651,"scaffold_2:217,246-219,533 (-)",scaffold_2,217246,219533,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.07718,jgi|Anokam1|1704644|estExt_Genemark1.C_8_t10020,Anokam1,Anomoporia kamtschatica OMC1758 v1.0,Anomoporia kamtschatica,estExt_Genemark1.C_8_t10020,estExt_Genemark1,1704644,1705044,"scaffold_8:64,816-66,540 (+)",scaffold_8,64816,66540,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.07718,jgi|Anokam1|1708563|estExt_Genemark1.C_240044,Anokam1,Anomoporia kamtschatica OMC1758 v1.0,Anomoporia kamtschatica,estExt_Genemark1.C_240044,estExt_Genemark1,1708563,1708963,"scaffold_24:147,826-149,547 (-)",scaffold_24,147826,149547,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077176,jgi|ClaPMI390|2074954|fgenesh1_kg.11_#_137_#_Locus31436v1rpkm0.97,ClaPMI390,Sistotrema sp. PMI_390 v1.0,Sistotrema sp.,fgenesh1_kg.11_#_137_#_Locus31436v1rpkm0.97,fgenesh1_kg,2074954,2075041,"scaffold_11:243,613-245,991 (+)",scaffold_11,243613,245991,(+),TCDB:1.C.39.9.1 IPRF:ipr001862 PFD:pf01823,
0.077176,jgi|Suicli1|786456|fgenesh1_kg.15_#_943_#_TRINITY_DN7634_c0_g1_i3,Suicli1,Suillus clintonianus FC179 v1.0,Suillus clintonianus,fgenesh1_kg.15_#_943_#_TRINITY_DN7634_c0_g1_i3,fgenesh1_kg,786456,786692,"scaffold_15:390,556-392,816 (+)",scaffold_15,390556,392816,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077176,jgi|Suicli1|982063|estExt_Genemark1.C_580065,Suicli1,Suillus clintonianus FC179 v1.0,Suillus clintonianus,estExt_Genemark1.C_580065,estExt_Genemark1,982063,982299,"scaffold_58:196,571-198,472 (+)",scaffold_58,196571,198472,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077169,jgi|Suiamp1|948891|fgenesh1_kg.174_#_5_#_TRINITY_DN5528_c0_g1_i4,Suiamp1,Suillus ampliporus FC55 v1.0,Suillus ampliporus,fgenesh1_kg.174_#_5_#_TRINITY_DN5528_c0_g1_i4,fgenesh1_kg,948891,949147,"scaffold_174:782-3,377 (+)",scaffold_174,782,3377,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077168,jgi|Pismi2|404937|Pismi1.CE280485_1112,Pismi2,Pisolithus microcarpus 441 v2.0,Pisolithus microcarpus,Pismi1.CE280485_1112,Pismi1_GeneCatalog,404937,405066,"scaffold_19:115,565-117,527 (+)",scaffold_19,115565,117527,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077168,jgi|Pismi2|457156|Pismi1.CE332704_950,Pismi2,Pisolithus microcarpus 441 v2.0,Pisolithus microcarpus,Pismi1.CE332704_950,Pismi1_GeneCatalog,457156,457285,"scaffold_5:2,116,693-2,118,725 (-)",scaffold_5,2116693,2118725,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077168,jgi|Pismi2|457224|Pismi1.CE332772_520,Pismi2,Pisolithus microcarpus 441 v2.0,Pisolithus microcarpus,Pismi1.CE332772_520,Pismi1_GeneCatalog,457224,457353,"scaffold_5:2,126,488-2,128,514 (+)",scaffold_5,2126488,2128514,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077168,jgi|Pismi2|688673|Pismi1.fgenesh1_kg.316_#_6_#_Locus11915v2rpkm2.72,Pismi2,Pisolithus microcarpus 441 v2.0,Pisolithus microcarpus,Pismi1.fgenesh1_kg.316_#_6_#_Locus11915v2rpkm2.72,Pismi1_GeneCatalog,688673,688802,"scaffold_19:109,567-111,531 (+)",scaffold_19,109567,111531,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077168,jgi|Pismi2|688674|Pismi1.fgenesh1_kg.316_#_7_#_Locus10059v3rpkm1.38,Pismi2,Pisolithus microcarpus 441 v2.0,Pisolithus microcarpus,Pismi1.fgenesh1_kg.316_#_7_#_Locus10059v3rpkm1.38,Pismi1_GeneCatalog,688674,688803,"scaffold_19:106,540-108,812 (-)",scaffold_19,106540,108812,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077168,jgi|Pismi2|1766639|CE766639_1272,Pismi2,Pisolithus microcarpus 441 v2.0,Pisolithus microcarpus,CE766639_1272,,1766639,1767049,"scaffold_19:112,531-114,600 (-)",scaffold_19,112531,114600,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077166,jgi|Pisalb1|2256108|fgenesh1_kg.20_#_403_#_TRINITY_DN8726_c0_g1_i1,Pisalb1,Pisolithus albus SI12 v1.0,Pisolithus albus,fgenesh1_kg.20_#_403_#_TRINITY_DN8726_c0_g1_i1,fgenesh1_kg,2256108,2256482,"scaffold_20:309,954-312,347 (+)",scaffold_20,309954,312347,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077166,jgi|Pisalb1|2365959|gm1.8157_g,Pisalb1,Pisolithus albus SI12 v1.0,Pisolithus albus,gm1.8157_g,Genemark1,2365959,2366333,"scaffold_20:307,067-308,633 (-)",scaffold_20,307067,308633,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077166,jgi|Pisalb1|2518270|estExt_fgenesh1_pg.C_200045,Pisalb1,Pisolithus albus SI12 v1.0,Pisolithus albus,estExt_fgenesh1_pg.C_200045,estExt_fgenesh1_pg,2518270,2518644,"scaffold_20:312,491-314,825 (-)",scaffold_20,312491,314825,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077159,jgi|Boledp1|1219836|estExt_Genewise1.C_18_t10486,Boledp1,Boletus edulis Přilba v1.0,Boletus edulis,estExt_Genewise1.C_18_t10486,estExt_Genewise1,1219836,1220196,"scaffold_18:474,106-475,994 (-)",scaffold_18,474106,475994,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.077159,jgi|Boledp1|1263746|estExt_Genewise1Plus.C_18_t10477,Boledp1,Boletus edulis Přilba v1.0,Boletus edulis,estExt_Genewise1Plus.C_18_t10477,estExt_Genewise1Plus,1263746,1264106,"scaffold_18:465,330-467,772 (-)",scaffold_18,465330,467772,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
